UMAP_1,UMAP_2,kmeans_cluster
5.420578,9.3591175,15
3.6922746,-4.278144,0
-0.096143514,3.332132,10
7.324699,7.2937455,7
5.6077514,9.537167,15
-8.911188,3.6007676,5
4.0463495,3.8909037,2
2.3584893,6.0695424,2
7.660605,0.92225105,9
5.246456,-8.419081,6
0.07961931,2.998745,10
-0.4488378,3.4801712,10
15.677,5.793571,3
5.785473,9.137505,15
4.044918,3.876051,2
-0.09363508,3.8049114,10
-0.46435443,6.588284,8
0.79385257,5.173899,10
-0.71782273,7.2815275,8
4.0457835,3.8919468,2
-0.6021123,7.0289235,8
-0.23753949,7.506962,8
7.348956,7.198213,7
7.657201,0.933353,9
16.164354,6.0966644,3
-0.05222977,4.193149,10
2.2962325,6.1883616,2
2.3893313,6.0504894,2
0.10955625,3.2548091,10
7.138024,-2.8578527,4
7.3191123,7.1766853,7
-0.24470666,7.6030064,8
0.058731616,3.0547488,10
-0.1541955,7.446895,8
-0.27220872,7.5394306,8
-0.022004927,3.7272646,10
5.410286,-8.496231,6
5.7746496,9.064867,15
2.191887,6.1812987,2
-0.28438622,7.5383434,8
5.5413833,9.294145,15
0.057387576,2.9909074,10
15.59842,5.790598,3
0.010715065,6.2534223,8
5.796224,9.105112,15
-0.15506263,4.164627,10
5.4577236,8.982056,15
18.980463,3.710181,16
-0.3969273,7.263847,8
2.5743072,6.1831446,2
-0.61713827,7.346217,8
2.4754572,6.178846,2
2.3537426,6.2579093,2
6.1013513,-2.8853467,4
-0.46579307,3.5755918,10
-0.33915734,7.165277,8
-0.66666985,7.3488975,8
-0.66734964,7.3042,8
2.1274562,6.390139,2
0.70999,5.1462708,10
6.014206,-2.8153293,4
10.533943,0.32662016,13
0.25399983,3.455443,10
-0.5394977,7.3563213,8
-0.6853831,7.35893,8
-0.6159273,7.0565963,8
0.7997725,5.235935,10
5.1500864,8.980562,15
0.8136953,5.174784,10
4.05667,3.903843,2
5.643984,9.375957,15
3.75802,-4.323338,0
4.556973,4.7246666,2
15.592875,5.759943,3
7.122217,-2.9608343,4
2.6233482,6.222597,2
-0.6296432,7.3697968,8
2.296674,6.3205667,2
5.386658,-8.613861,6
-0.029102841,4.210103,10
5.4166946,9.307168,15
-0.3052737,6.8186274,8
5.6222634,9.53229,15
4.6005907,4.7976794,2
4.0534086,3.892404,2
-0.44887435,6.5988526,8
1.3373499,4.2491283,10
-0.431509,3.5863543,10
2.0680475,6.35218,2
5.567971,9.587773,15
0.004648543,3.714851,10
-0.3302026,7.1612473,8
18.711367,5.6659374,16
-0.40427932,3.6076043,10
5.489128,-8.177935,6
4.0921063,3.870703,2
10.284688,0.097299844,13
5.168781,8.993519,15
0.27272102,3.4641092,10
-0.39338276,7.2169223,8
-0.46356747,3.5763023,10
5.612751,-8.197594,6
17.52979,6.832337,3
-0.7214872,6.886924,8
-0.64936,7.003653,8
2.477699,6.1639404,2
7.1732697,7.718568,7
17.551056,6.83877,3
-0.085561916,3.046198,10
-9.086497,3.817754,5
5.455816,9.042212,15
-8.357051,3.7250361,5
0.2949426,6.870097,8
3.7818334,-4.3220587,0
-0.48922074,7.4046164,8
5.2614465,9.104197,15
-0.6885742,7.3142304,8
16.784538,6.303059,3
0.10876376,4.163895,10
4.025534,3.912288,2
-0.39268824,7.408713,8
5.3490553,8.976062,15
-0.11271654,7.1377263,8
0.119169325,3.2928247,10
2.4366245,6.236952,2
5.8705683,-7.778344,6
0.29095507,3.2348082,10
-8.369244,3.7175589,5
5.5636053,9.362496,15
-0.39241427,6.822933,8
7.683893,0.7916956,9
4.955663,-8.511799,6
-0.1421328,3.0230527,10
2.6051013,6.2101073,2
3.2739506,-4.652737,0
3.716618,-4.35746,0
18.112434,5.4703727,16
-0.3999041,7.270652,8
10.572203,0.3878344,13
19.279522,3.566556,16
-0.39188513,7.131252,8
7.153778,7.5058017,7
-8.897809,3.5375164,5
-0.49339995,7.31771,8
5.5733933,9.30044,15
-0.5187983,7.2602305,8
0.046065964,3.888574,10
0.0062181293,3.2452054,10
3.7457674,-4.31603,0
7.0673294,7.247786,7
5.34004,9.033561,15
5.236822,9.071321,15
5.4581237,9.057937,15
3.7225387,-4.3499856,0
-0.32814467,3.4167733,10
17.449995,6.907689,3
5.817566,-8.098886,6
-0.48619637,7.0891957,8
7.035048,7.352477,7
-0.25482708,3.522926,10
-0.42900807,6.706491,8
5.650643,9.012507,15
5.3553753,9.016943,15
4.0245223,3.9481661,2
-0.44627106,3.4390337,10
5.655475,-8.095858,6
-0.29897106,7.0767856,8
2.5752797,6.2017465,2
-0.783742,7.043909,8
2.2615333,6.179038,2
2.4730523,6.0765014,2
-0.7513265,6.940125,8
16.808691,6.250679,3
1.237691,4.0656295,10
-0.0669193,3.745271,10
-0.55740565,7.3838654,8
19.202248,3.672173,16
4.600871,4.803511,2
-0.28374755,7.1151905,8
-0.51280797,6.757334,8
-0.16343684,3.7561283,10
-0.107655086,3.2260387,10
7.099258,7.291542,7
-0.036213156,4.1545515,10
16.163504,6.165625,3
6.052723,-2.8258958,4
-0.21074693,3.4567199,10
10.748643,0.27818185,13
0.10872819,4.0370903,10
5.8054013,9.171616,15
16.778925,6.265911,3
-0.588955,7.3517313,8
4.0495076,3.939404,2
10.648973,0.47560725,13
2.465009,6.116916,2
0.0023293009,4.1948023,10
15.880718,6.624585,3
-0.34547797,7.403616,8
3.6862829,-4.3526173,0
7.8222437,0.84159744,9
17.607714,4.5186315,16
0.6094606,5.2336216,10
7.1328034,7.536025,7
-0.62050444,6.773178,8
2.4966953,6.18114,2
5.3606334,9.084888,15
-0.10757926,3.078372,10
0.03899003,3.6211905,10
5.703403,9.551744,15
-0.19507338,6.9505763,8
0.21815799,3.7560508,10
5.6240716,-7.9705386,6
3.9827595,4.0114827,2
5.578814,9.537526,15
5.708257,9.407205,15
4.01013,4.0237713,2
-0.26626232,3.0634093,10
0.25341186,3.7219481,10
4.5844584,4.784252,2
-0.8066594,6.889934,8
0.10378008,4.1658354,10
16.100779,6.083445,3
-0.15139876,4.171552,10
0.046622615,3.017517,10
10.471199,0.5528045,13
-0.27433687,7.5956717,8
-0.03421354,3.8060179,10
0.09080837,3.7748473,10
-0.24162364,7.592036,8
0.031984713,2.9882948,10
19.071562,3.754654,16
2.4477794,6.087715,2
16.645235,6.255744,3
4.0462184,3.8796499,2
-0.3256615,6.635156,8
4.6169677,4.8164334,2
5.7234855,9.2927265,15
-0.02777688,3.0984292,10
17.607222,4.5367274,16
-0.25686672,7.588426,8
0.10215127,3.6053226,10
5.5845933,9.560738,15
-0.4006739,7.391728,8
7.8764257,0.77827203,9
0.3003228,3.4520648,10
4.600756,4.7976656,2
15.621573,5.7516966,3
17.545006,6.8440247,3
2.289425,6.102023,2
-0.0714869,3.6586895,10
2.414507,6.307201,2
0.117521234,3.0987048,10
5.6017985,9.558928,15
17.162298,7.0231647,3
-0.2407611,7.5721936,8
-0.23599061,7.583522,8
-0.24431454,6.4963293,8
0.08948893,3.2502325,10
-0.67101496,7.3479347,8
6.063033,-2.8540812,4
-8.351901,3.671985,5
5.4094825,-8.58769,6
2.098986,6.397244,2
0.09256042,4.184517,10
4.564505,4.7846155,2
-0.2245194,3.629846,10
7.660625,0.9291322,9
10.330467,0.21308073,13
5.1302648,8.962899,15
2.353161,6.239632,2
0.20004164,3.1100578,10
5.5566173,9.573375,15
-0.517781,6.687238,8
5.454798,-8.135366,6
-0.49136394,3.527413,10
5.5921326,9.550374,15
5.5466685,9.541896,15
0.094474144,3.0581112,10
-0.7987969,7.2641535,8
10.495334,0.55284894,13
2.3448691,6.054074,2
5.546686,9.522912,15
7.287815,7.4837193,7
7.3364973,7.2339835,7
7.807181,0.83666676,9
15.87229,6.5546026,3
2.3761296,6.2546616,2
2.0964842,6.394324,2
7.015789,7.290728,7
10.461195,0.5492492,13
15.656269,5.7127357,3
15.641751,5.7197723,3
7.796798,0.853271,9
7.7779937,0.7578438,9
-0.19622508,6.5262465,8
3.4246006,-4.296165,0
7.3472705,7.2322645,7
5.2565,9.058006,15
-8.905627,3.6043205,5
7.8299017,0.70925593,9
7.705225,0.81535316,9
7.0203004,7.102704,7
-0.70455307,6.8503623,8
3.3524244,-4.3288975,0
18.109406,5.4790444,16
4.5365543,4.736598,2
4.600302,4.7824244,2
17.596577,4.5135255,16
4.007249,3.9362032,2
8.652458,-5.8079867,14
15.74242,5.7964387,3
-0.6855335,7.338069,8
-0.53621876,7.1433973,8
0.1578145,4.049463,10
5.584956,9.532307,15
7.3444166,7.2317886,7
0.09030765,3.864155,10
17.649414,4.5464315,16
7.352065,7.3313017,7
0.33481747,3.3168008,10
2.4028654,6.078335,2
7.8077292,0.8228794,9
5.624907,9.55115,15
-0.49674287,6.7005363,8
15.529402,5.757386,3
-8.917122,3.6193426,5
7.36621,7.1935186,7
4.035457,3.951775,2
7.6517396,0.924029,9
5.5658183,9.556819,15
-0.24259871,6.9427204,8
2.0956614,6.4158096,2
5.5305896,9.32912,15
0.05977722,3.2549791,10
-0.26525542,3.099777,10
7.796538,0.84511775,9
-0.27081853,6.6135345,8
3.4457335,-4.2499666,0
2.4262373,6.0825715,2
0.7576851,5.215696,10
-0.21959572,7.5689735,8
-0.76464975,6.8872585,8
8.892449,-5.6382747,14
17.139359,7.0347996,3
-0.6370656,7.3529897,8
5.1728463,9.005062,15
0.72881514,5.2112613,10
-0.38548028,7.1958556,8
-0.21792528,7.5894294,8
5.7053256,-8.019729,6
4.5716763,4.7769036,2
19.22343,3.7413042,16
5.158706,8.985648,15
8.879283,-5.5994263,14
-0.3797979,6.587818,8
0.11706074,3.1203585,10
3.9686744,4.014479,2
0.0028633575,3.5224285,10
5.835976,-8.304523,6
5.7496305,9.117904,15
5.2038217,8.925182,15
19.263855,3.7265203,16
-0.23626398,3.058049,10
4.5301924,4.7191997,2
10.469486,0.54270196,13
3.2995336,-4.260821,0
2.3463657,6.306113,2
2.3571017,6.2476873,2
6.033901,-2.8627017,4
18.112097,5.4677367,16
5.180725,-8.414587,6
-0.062335216,4.210848,10
7.16708,-2.9180706,4
-0.73005563,6.872463,8
5.261715,9.095828,15
-0.6210329,7.306648,8
-0.34111392,7.196965,8
0.27269083,3.555009,10
-0.39828756,3.456421,10
3.5252743,-4.646418,0
2.487478,6.2364516,2
5.1577663,8.976491,15
-0.026686804,3.5666175,10
-0.2469952,3.4685822,10
-0.6722492,7.296108,8
-0.2544579,6.8529487,8
-0.4394504,6.936157,8
-0.63282645,6.887502,8
-0.10702146,3.0865777,10
4.0711336,3.9154084,2
2.4708235,6.145679,2
-8.918966,3.6219325,5
6.825877,-8.396613,6
0.17530744,3.2542956,10
6.065283,-2.8420777,4
7.6209335,0.8716764,9
-0.6664713,7.355058,8
3.197294,-4.489698,0
-0.3401723,6.6194534,8
3.7311163,-4.3915305,0
0.024131218,3.929667,10
-8.923434,3.6290538,5
-0.77379626,6.899251,8
-0.6857188,6.8947916,8
-0.6727063,7.371494,8
0.71212727,5.215117,10
19.138777,3.6994128,16
8.009676,0.5653113,9
2.485942,6.1738305,2
-0.08369741,3.8149135,10
5.335291,-8.916056,6
-0.17523998,7.401241,8
6.055168,-2.8620691,4
2.433444,6.0869055,2
-0.5622133,6.428571,8
-0.70955294,7.357395,8
-0.707548,7.3285866,8
-0.36665332,3.5339444,10
5.1860094,8.947033,15
5.3405743,8.966994,15
-0.605806,6.501388,8
-0.036013518,4.140216,10
5.515818,9.350482,15
-0.11488628,3.7198138,10
-0.7435221,6.8893075,8
7.691183,0.7465476,9
15.6681595,5.717059,3
-0.09918284,3.5653696,10
-0.7386373,6.8616953,8
4.0137935,3.9715967,2
3.6407812,-4.3540535,0
2.5081718,6.126957,2
-0.30803317,7.1332855,8
-0.4490754,6.747699,8
5.488678,9.001712,15
-0.07627675,3.757528,10
2.0328746,5.302767,2
5.553534,8.943292,15
4.6084447,4.814462,2
5.1792393,8.952905,15
7.8157496,0.84585285,9
3.5010526,-4.717151,0
-0.3973392,3.6150417,10
3.3601108,-4.7414193,0
-0.717071,6.8388705,8
7.9012756,0.64072454,9
15.825327,6.5926933,3
5.257949,9.091797,15
5.800545,9.091117,15
5.7386,9.075116,15
3.6710565,-4.4205413,0
-0.18054321,3.767697,10
2.5447211,6.1714473,2
0.2739894,3.6446037,10
7.872401,0.6710139,9
5.309261,-8.461299,6
-0.041011896,3.279637,10
-0.35130754,7.1688085,8
-0.15334412,4.165793,10
0.6926983,5.1858077,10
-0.5135633,7.365855,8
2.4539344,6.0931606,2
2.4059694,5.9931297,2
-0.2923643,6.8177657,8
19.021364,3.7406042,16
18.880133,3.792283,16
5.4698896,9.015357,15
5.2611856,9.086899,15
16.807144,6.237913,3
5.1035166,8.955791,15
5.316229,9.136645,15
5.2432895,9.048144,15
4.5023146,4.7061024,2
-0.31500795,3.5952275,10
15.676715,5.728332,3
-0.33000305,3.4312677,10
7.101401,7.3239765,7
4.4802623,4.7244015,2
5.731281,-7.8881097,6
10.752715,0.22108042,13
-0.5319729,7.362192,8
5.903139,-8.267147,6
2.148222,6.1983705,2
-0.6423361,6.6734,8
-0.3314763,7.127342,8
3.7139986,-4.371085,0
-0.2681898,3.023831,10
-0.39074534,3.5672088,10
15.667288,5.6927013,3
-0.5208576,6.98667,8
2.4753995,6.112683,2
5.7145944,9.037942,15
-0.13595933,4.178037,10
5.2925878,9.024824,15
0.70148176,5.134514,10
5.7504835,-8.033366,6
-0.29002273,3.0457869,10
5.9701543,-2.7769244,4
5.1695824,8.996871,15
-0.14976849,3.8683536,10
15.646467,5.7204485,3
7.677715,0.6523898,9
8.008208,0.57481664,9
0.7748468,5.2016625,10
2.5160918,6.1082397,2
5.594713,-8.08419,6
-0.12883085,3.7105978,10
6.622546,-8.407888,6
2.4842207,6.1875863,2
0.6764558,5.234973,10
3.126416,-4.5355716,0
-0.29892224,6.781254,8
2.2819831,6.3273735,2
0.04600193,2.9833112,10
2.2236001,6.1749897,2
2.278447,6.257004,2
2.3286595,6.318629,2
5.1616096,-8.283072,6
7.212192,7.4032364,7
4.5365415,4.7374167,2
2.4159026,6.060152,2
0.024076652,3.9120202,10
-0.64922565,7.3409343,8
-0.304991,6.6387506,8
5.4667444,-8.005105,6
2.3045042,6.3009863,2
10.632057,0.42287633,13
2.4289007,6.244507,2
2.4375236,6.082113,2
7.297046,7.2567644,7
-0.16106428,3.7482123,10
3.3327892,-4.683011,0
4.9756784,-8.189593,6
3.1208,-4.5246687,0
2.5432243,6.1267138,2
0.30550504,3.5077734,10
-8.914208,3.579685,5
0.7437903,5.209089,10
1.9610125,5.27794,2
2.294935,6.34231,2
4.53465,4.750506,2
2.0832999,6.2888494,2
5.200039,-8.568748,6
15.647279,5.7513924,3
15.643762,5.697766,3
-0.11048994,3.716116,10
-8.369138,3.735828,5
5.704603,8.17047,15
2.3493202,6.3350525,2
5.6053042,9.526934,15
3.9913328,3.964153,2
0.06061952,3.5464559,10
0.207568,3.152139,10
0.029885074,6.2701488,8
6.0443983,-2.8657637,4
4.641455,4.8421636,2
2.0245464,6.3414917,2
2.010992,5.3578334,2
3.270012,-4.503476,0
-0.60543233,7.3317246,8
0.7656816,5.2136106,10
-0.7004308,6.8820457,8
0.69903433,5.25557,10
3.3359106,-4.2756367,0
18.090208,5.4660077,16
2.4012423,6.0691457,2
15.648215,5.748483,3
7.285874,7.355396,7
0.74034256,5.175494,10
0.13094562,3.668933,10
15.620552,5.7524543,3
-0.3260314,6.391897,8
0.7933364,5.1858606,10
-0.42484945,3.6167786,10
7.0909495,-3.0031586,4
7.755027,0.88733363,9
-0.22960925,7.5930114,8
0.7081885,5.1756873,10
-0.25637907,3.7580104,10
-0.27602476,7.150857,8
-0.39604992,6.3963213,8
18.95889,3.7575884,16
-0.27377725,3.4696338,10
15.673322,5.7085266,3
0.7868517,5.228792,10
-0.23926651,6.6368294,8
-0.72115576,7.366347,8
-8.349981,3.6639924,5
-0.14065677,7.418472,8
-0.49946386,3.4963756,10
4.513832,4.7410765,2
2.5131452,6.0822115,2
7.2211375,7.3612976,7
4.04387,3.8988724,2
7.773834,0.70422196,9
4.995564,-8.202991,6
-0.08409168,3.6418922,10
16.805344,6.250204,3
-0.1836771,7.184353,8
10.4806,0.5397838,13
-0.1746149,7.275785,8
0.16471009,3.9246023,10
16.173967,6.143117,3
5.5088387,9.242197,15
15.624594,5.7379856,3
4.0844183,3.936363,2
2.529342,6.0828567,2
4.5276847,4.7347507,2
5.6242228,9.557022,15
-0.23426536,7.0084205,8
-0.102829136,3.7358935,10
-0.28818238,3.0107224,10
18.137398,3.8746467,16
-0.28243735,7.1477456,8
7.013042,7.34512,7
10.772724,0.35349104,13
15.850964,6.6010695,3
7.7335835,0.8026587,9
7.332548,7.262979,7
2.5002136,6.048155,2
10.521117,0.5699113,13
0.2787258,3.841055,10
-0.54614866,6.642844,8
15.671162,5.7262397,3
-0.49267974,6.5185385,8
-0.091948435,3.7952268,10
4.961488,-8.48251,6
15.607415,5.720602,3
7.328929,7.217784,7
-0.030214367,3.560743,10
5.542478,-7.9986224,6
2.1209497,6.350957,2
-0.2250208,3.3714256,10
4.057827,3.9605138,2
-0.38678628,7.131291,8
8.029968,0.54722285,9
7.102872,7.1281295,7
2.6243408,6.2379704,2
3.6916041,-4.351059,0
-0.10125897,3.6657999,10
7.1245956,-2.9455369,4
5.1671233,8.960077,15
10.561006,0.3311484,13
-0.3823124,7.170722,8
8.007289,0.48671234,9
16.102476,6.172932,3
-0.24115923,3.0546813,10
3.7391253,-4.339124,0
-0.20153852,3.4635265,10
16.818565,6.2552156,3
4.5397477,4.7172465,2
-0.024469957,3.8025806,10
7.8364506,0.69146687,9
8.653803,-5.8461514,14
-0.41867903,3.629469,10
-0.23614897,7.578617,8
6.0666413,-2.8438063,4
18.741444,5.629926,16
0.2249763,3.9234426,10
0.16621308,3.8584957,10
-0.36548996,7.0666428,8
2.4323502,6.045343,2
1.2545904,4.319018,10
0.1753471,4.256313,10
4.601981,4.8092217,2
-0.5589841,3.3425379,10
5.454772,8.98728,15
18.830864,3.2893565,16
6.0572677,-2.8571124,4
6.049121,-2.8434978,4
-0.23224892,3.048713,10
5.532143,8.984204,15
5.652468,9.145938,15
4.096935,3.8681395,2
5.7852764,9.126179,15
-0.36145896,7.1487317,8
4.5465817,4.746678,2
0.056471862,2.9294565,10
5.3293924,8.98861,15
-0.39685625,6.743125,8
5.582437,9.571581,15
5.65393,9.385969,15
2.356319,6.3338737,2
19.09149,3.6941068,16
19.150417,3.7635415,16
-0.37644073,6.749472,8
16.175844,6.1353374,3
18.144804,3.8378024,16
7.1503963,7.5006375,7
4.571292,4.7662005,2
2.526383,6.051321,2
2.3470843,6.285309,2
4.005989,3.9692714,2
15.607748,5.730455,3
15.867631,6.5658045,3
-0.13595234,7.412845,8
0.13345811,3.2856088,10
-0.67702836,7.3498616,8
4.005905,3.956168,2
-0.23072968,3.757133,10
-0.19594432,7.094173,8
4.006887,3.940771,2
-0.23649985,7.5842113,8
4.596504,4.8037634,2
7.662875,0.8041662,9
-0.62802565,7.327827,8
7.379976,7.213986,7
-0.116919704,7.361031,8
-0.07811144,3.012925,10
2.1442664,6.3962803,2
5.640852,8.320402,15
5.3624697,9.088631,15
-0.79425824,7.0043836,8
7.9955926,0.57648975,9
0.07965812,3.699884,10
17.636059,4.5190063,16
-0.059541646,3.730053,10
17.63091,4.522998,16
8.922174,-5.5428567,14
-0.4741626,6.751521,8
4.5700765,4.7606907,2
-0.27040964,7.1363573,8
5.4441257,-8.03436,6
18.214159,3.8603094,16
0.113210216,4.108519,10
4.5486345,4.759858,2
-0.34227258,3.4764264,10
-0.59667844,7.3754897,8
-0.08669802,3.0363235,10
5.233223,9.102378,15
-0.43319145,3.4116554,10
-0.04778659,6.341722,8
7.957429,0.6138798,9
0.060280543,3.584684,10
8.8775015,-5.6165047,14
0.04508096,3.886609,10
5.1628456,9.001641,15
3.7343984,-4.323102,0
-0.78147465,7.337368,8
7.9868402,0.5799754,9
-0.48166227,7.390424,8
-0.6284038,7.183378,8
-0.11582324,3.0963702,10
2.5943437,6.2075725,2
7.2728033,7.272471,7
7.796135,0.68614477,9
5.0228386,8.947699,15
5.1320486,8.943631,15
-0.3736536,7.227378,8
-0.10907733,3.567817,10
-0.32504138,3.17303,10
-0.36965913,3.1151156,10
5.5664163,9.581845,15
0.10923324,4.1837645,10
3.6209462,4.6967473,2
0.69304574,5.149639,10
4.054423,3.9345114,2
-0.024224674,3.5830593,10
3.6088908,-4.3766084,0
3.7533548,-4.337441,0
-0.21751806,7.6177044,8
5.640976,9.424639,15
2.321038,6.3092313,2
2.3253117,6.338834,2
7.6801124,0.9212728,9
7.335289,7.2505183,7
-0.14255606,3.7313073,10
4.9884243,-8.225319,6
0.055173352,3.0069826,10
-0.23196746,7.5624104,8
-0.24111104,3.2374344,10
-0.11785286,3.7622044,10
7.763224,0.8430689,9
0.100367114,3.2603908,10
4.1141677,3.8542004,2
-0.5315858,6.6565304,8
18.712782,4.648674,16
0.07040157,3.0036159,10
3.96894,4.10365,2
4.0935335,3.8549645,2
15.658326,5.7638054,3
0.11210247,3.2669344,10
7.1575456,-2.9704223,4
8.857368,-5.75747,14
3.178389,-4.6218777,0
15.883595,6.5320067,3
0.069319874,4.201374,10
5.3953123,9.351059,15
-0.4049469,7.0690045,8
-0.8322767,7.0283694,8
0.044637278,3.0205615,10
7.2987075,7.2676015,7
2.2750766,6.2588058,2
0.1012592,3.1133606,10
16.641077,6.6255774,3
4.553243,4.784056,2
0.06426697,3.8649251,10
0.10751808,3.3972054,10
4.046905,3.8910747,2
0.09686566,2.971389,10
5.4089656,9.338279,15
-0.3840884,6.6734366,8
5.6953654,9.316071,15
-0.085926235,3.6539145,10
17.619762,4.520053,16
-0.645171,7.371189,8
-0.5129941,6.778296,8
-0.42172962,6.700289,8
-0.72107583,7.145976,8
-0.10258772,3.7326424,10
4.019764,3.9219203,2
17.56004,6.8441467,3
-0.35580653,7.446824,8
5.6292033,8.355448,15
2.0474327,6.3027735,2
0.0714746,2.975523,10
-0.7021827,6.86272,8
7.2946587,7.3038974,7
-0.11553613,4.1478767,10
-8.919995,3.6104467,5
-0.38769764,3.4541323,10
-0.4357577,7.3775477,8
-0.16300134,4.174789,10
16.80785,6.253588,3
17.576752,4.5560546,16
5.3002033,8.995256,15
-0.33027473,6.66976,8
0.11303279,3.7078812,10
5.2183223,9.071498,15
5.42172,9.359046,15
3.5837176,-4.472014,0
0.3565071,6.5934863,8
5.761726,9.348105,15
5.411229,9.343885,15
-0.10493212,4.175235,10
-0.083985046,3.817217,10
17.148588,7.053469,3
5.4024243,9.368125,15
-0.2245547,7.566862,8
5.709444,9.003855,15
9.155007,-6.4389257,14
17.186934,7.0343404,3
15.642694,5.71051,3
-0.14628993,7.2817087,8
-0.4327706,7.234498,8
-0.5509172,6.768891,8
5.7984266,9.180649,15
0.049401905,3.6701787,10
3.9697251,3.9366946,2
0.75520325,5.157348,10
5.417429,9.381109,15
-0.015377352,3.1117094,10
5.603046,9.543661,15
5.7367187,9.418121,15
-0.3728688,7.43928,8
0.14728597,3.20506,10
4.563314,4.7667856,2
17.63465,4.5280595,16
7.9627223,0.6741475,9
-0.8931544,6.9738617,8
-0.826212,7.050605,8
7.2841244,7.623921,7
-0.18954203,7.25013,8
5.787934,9.075888,15
0.19415633,3.488751,10
5.2657504,-8.445424,6
-0.7232815,6.8827486,8
0.047531463,2.959513,10
7.2079053,7.421069,7
7.039642,7.305589,7
-0.38693437,6.721055,8
2.3000996,6.3307085,2
4.5173326,4.7391763,2
0.0273191,3.8705027,10
-0.09789325,3.769897,10
-0.09003217,3.6869004,10
7.808468,0.7344311,9
16.192282,6.112358,3
6.0576534,-2.8335426,4
5.6876707,9.3335085,15
2.624211,6.2028213,2
-0.19395243,4.178583,10
2.4147565,6.0390377,2
5.611909,9.554671,15
-0.14578427,3.7181625,10
-0.16383375,3.9526625,10
5.7093515,9.347792,15
7.290265,7.2977204,7
5.6762323,9.392266,15
0.7578385,5.1868315,10
2.2983608,6.139962,2
10.511816,0.5610617,13
0.74635684,5.1870356,10
-0.0025077884,3.5081964,10
-0.068321876,3.782702,10
0.46242255,6.4832196,8
17.504412,6.8824005,3
19.053461,3.7564635,16
5.687592,9.144632,15
2.0150414,5.3275833,2
-8.346708,3.6697118,5
-0.4242909,3.6133115,10
2.5629508,6.2098155,2
2.0808654,6.4158516,2
-0.43916303,3.5713642,10
16.647121,6.6336293,3
3.7116585,-4.3427997,0
4.056863,3.9493794,2
5.343181,-8.912052,6
2.092313,6.408942,2
17.542965,6.848149,3
5.6142573,9.563756,15
17.156378,7.050571,3
3.375839,-4.3110514,0
7.1027474,7.388722,7
2.3444362,6.302803,2
5.644658,9.324316,15
-0.70418614,7.3046904,8
10.353657,0.24796431,13
-0.099660516,3.7124233,10
3.6657758,-4.3687935,0
1.986495,5.302808,2
5.6265974,8.260799,15
-0.24897249,7.01828,8
-0.02047124,3.6843607,10
-0.41942513,6.600076,8
-0.2530831,7.028935,8
5.45599,-8.134482,6
-0.45007864,3.4517105,10
0.35523608,6.671397,8
-0.2246947,3.8230708,10
-0.6091645,7.2027082,8
-0.240508,7.621627,8
6.06597,-2.839982,4
0.6955166,5.195132,10
5.786295,9.0733795,15
-0.44390407,3.6040037,10
16.200788,6.0869894,3
-0.42473114,3.5952842,10
-0.24611673,3.003597,10
4.399177,4.7609797,2
-0.44967413,7.268521,8
3.957276,-5.0478015,0
5.289659,9.057369,15
2.4293256,6.192877,2
-0.28848895,3.6118593,10
0.09605854,4.1866927,10
18.707573,4.6442213,16
0.027695702,2.9777794,10
-0.26759306,2.9975257,10
4.353897,4.6003494,2
18.17578,3.8859253,16
-0.64555883,7.216849,8
5.6914334,-7.9693165,6
-0.34462848,7.1409945,8
-0.4114753,3.5956557,10
2.2860887,6.115662,2
-0.4397203,7.0467186,8
0.7629908,5.1794724,10
-0.25146642,6.645471,8
6.0864487,7.5870123,7
5.1591434,8.997897,15
18.733591,3.3672588,16
17.603853,4.544527,16
18.059027,4.839504,16
5.7785683,-8.338727,6
0.0078012603,6.2910104,8
-0.25348574,3.399464,10
-0.47333997,3.5129263,10
0.09457418,3.0486112,10
-0.40886638,6.922294,8
-0.20403147,7.1639233,8
5.5688,-7.9544086,6
6.141909,7.406089,7
8.043517,0.543842,9
7.346067,7.6073136,7
3.687036,4.193508,2
0.32767662,6.71894,8
16.20668,5.6382685,3
17.583899,4.56052,16
3.10545,-4.562186,0
6.05199,-2.8561287,4
0.07113882,2.9714494,10
2.5977132,6.234851,2
6.638721,-8.517511,6
-0.42562485,7.0622935,8
5.5809665,8.981456,15
-0.12529267,7.3554044,8
3.6046553,-4.2782187,0
4.6122556,4.8092284,2
17.417278,6.4912696,3
-0.1237871,3.0067155,10
7.0719504,7.206924,7
-0.46522376,3.54092,10
1.3010205,4.2951293,10
2.2822149,6.336146,2
-0.537457,6.764074,8
-8.353112,3.6759293,5
-0.06408787,3.595847,10
2.5929685,6.1442657,2
2.2804916,6.272153,2
1.2305067,4.0470433,10
0.21473673,6.0041122,8
-0.13262649,2.9835892,10
2.1605973,6.393297,2
4.528703,4.758305,2
5.679364,-8.420951,6
7.016195,7.342557,7
7.0772934,7.26492,7
-0.27740377,3.0141268,10
-0.37574062,6.7020826,8
2.5526438,6.1795387,2
5.280008,9.0775385,15
5.7854533,9.058209,15
0.011893819,3.0937445,10
10.731509,0.24417093,13
-0.7237178,6.8941774,8
15.653193,5.755896,3
5.0982637,8.978661,15
5.3586345,9.037006,15
-0.47193566,3.4864333,10
-0.45168418,3.5360973,10
-0.32579643,6.8856516,8
-0.4690488,3.5895095,10
2.3783753,6.1640825,2
7.0959496,7.1982813,7
-0.38811132,3.425644,10
