7.497463,0.409397
6.876535,-7.264515
7.030656,-9.544851
6.185844,-9.349776
7.704638,-3.779845
7.376442,-3.310104
7.446004,-3.332265
6.524134,-9.073639
0.854455,3.962733
7.441925,-3.163355
-9.104742,3.842579
6.530563,-9.042794
18.684103,4.621790
18.088148,3.780894
6.778634,-7.197205
6.695173,-9.156631
1.023337,3.649252
10.847285,-0.064121
6.890048,-7.337687
6.668389,-9.100180
-8.361160,3.712866
0.962991,5.137213
0.946008,3.866978
18.798820,3.480063
0.964718,3.909699
6.548124,-9.062910
8.895012,-6.338404
6.432405,-9.355177
18.336655,4.397651
7.289390,-3.319636
7.719523,-3.820264
3.844975,-4.954342
8.793523,-6.290946
9.571377,-6.150404
6.917186,-9.202468
6.429748,-8.557197
11.078998,-0.173578
18.092512,3.758432
10.726722,-0.091546
6.460710,-9.329718
7.568132,-3.607294
16.049063,5.666479
7.362359,-3.268429
3.788857,4.087977
-9.099266,3.829799
0.927961,3.572002
0.234154,6.779791
6.705912,-8.295165
6.904597,-8.844720
7.012446,-9.538745
10.318776,-0.547597
18.063913,3.787389
18.842573,3.245548
18.939081,3.179348
0.942611,5.126305
18.083422,3.793300
6.416520,-9.266024
18.968216,3.240609
7.497188,0.348033
6.117612,-2.923530
9.306467,-6.401510
6.467024,-8.924561
6.868991,-7.385053
3.735236,-4.975287
18.138281,5.484234
9.337955,-6.149842
9.277688,-6.170389
10.272456,-0.496576
0.826637,3.884062
18.680473,4.645790
6.546852,-9.144661
9.225523,-6.462777
6.515450,-9.298667
7.756897,0.339444
6.500637,-9.367603
7.323007,-3.297704
10.487315,-0.446365
18.860849,3.332307
7.329302,-3.370235
7.750681,0.271942
9.402115,-6.365216
0.094621,6.977444
17.702311,4.447442
0.912115,3.846001
-9.066993,3.805274
7.399556,-3.189213
